SITE,SUBSITE,TRTMT,PLOT,YEAR,SPP,STATUS,TISSUE,X,Y,Hit Order,Abundance,Height
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,5,1,NA,1,
QHI,HE,CTL,2,1999,XXXbareground,NA,NA,5,2,NA,1,0
QHI,HE,CTL,2,1999,XXXbareground,NA,NA,5,3,NA,1,0
QHI,HE,CTL,2,1999,XXXbareground,NA,NA,5,4,NA,1,0
QHI,HE,CTL,2,1999,ARCLAT,LIVE,LEAF,5,5,NA,1,3.5
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,5,5,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,5,6,NA,1,0
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,5,6,NA,1,
QHI,HE,CTL,2,1999,XXXothermoss,LIVE,LEAF,5,6,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,5,7,NA,1,2.5
QHI,HE,CTL,2,1999,XXXotherlichen,LIVE,LEAF,5,7,NA,1,
QHI,HE,CTL,2,1999,XXXothermoss,LIVE,LEAF,5,7,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,5,8,NA,6,14
QHI,HE,CTL,2,1999,CETCUC,LIVE,LEAF,5,8,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,5,8,NA,1,
QHI,HE,CTL,2,1999,SALPUL,LIVE,LEAF,5,9,NA,2,5.5
QHI,HE,CTL,2,1999,SALPHL,LIVE,LEAF,5,9,NA,1,
QHI,HE,CTL,2,1999,XXXothermoss,LIVE,LEAF,5,9,NA,1,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,6,1,NA,1,0
QHI,HE,CTL,2,1999,XXXothermoss,LIVE,LEAF,6,1,NA,1,
QHI,HE,CTL,2,1999,SALPHL,LIVE,LEAF,6,2,NA,2,2
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,6,2,NA,1,
QHI,HE,CTL,2,1999,ARCLAT,LIVE,LEAF,6,3,NA,1,2.5
QHI,HE,CTL,2,1999,XXXbareground,NA,NA,6,3,NA,1,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,6,4,NA,1,0
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,6,5,NA,1,0
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,6,6,NA,2,4.5
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,6,6,NA,2,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,6,7,NA,2,4.5
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,6,7,NA,1,
QHI,HE,CTL,2,1999,SALPUL,LIVE,LEAF,6,7,NA,1,
QHI,HE,CTL,2,1999,SALPUL,LIVE,STEM,6,7,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,6,8,NA,2,5.5
QHI,HE,CTL,2,1999,XXXothermoss,LIVE,LEAF,6,8,NA,1,
QHI,HE,CTL,2,1999,SALPUL,LIVE,LEAF,6,9,NA,2,2.5
QHI,HE,CTL,2,1999,SALPUL,LIVE,STEM,6,9,NA,1,
QHI,HE,CTL,2,1999,SAUANG,LIVE,LEAF,6,9,NA,1,
QHI,HE,CTL,2,1999,XXXothermoss,LIVE,LEAF,6,9,NA,1,
QHI,HE,CTL,2,1999,XXXcladonia,LIVE,LEAF,7,1,NA,1,10
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,7,2,NA,1,0
QHI,HE,CTL,2,1999,XXXothermoss,LIVE,LEAF,7,3,NA,1,0
QHI,HE,CTL,2,1999,XXXotherlichen,LIVE,LEAF,7,4,NA,1,0
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,7,4,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,7,5,NA,3,3.5
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,7,5,NA,1,
QHI,HE,CTL,2,1999,SALPUL,LIVE,LEAF,7,5,NA,1,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,7,5,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,7,6,NA,1,2
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,7,6,NA,2,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,7,7,NA,4,4.5
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,7,7,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,7,8,NA,1,15
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,7,8,NA,1,
QHI,HE,CTL,2,1999,SALPUL,LIVE,LEAF,7,8,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,7,9,NA,2,0
QHI,HE,CTL,2,1999,POAARC,STANDINGDEAD,LEAF,7,9,NA,1,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,7,9,NA,1,
QHI,HE,CTL,2,1999,XXXothermoss,LIVE,LEAF,7,9,NA,1,
QHI,HE,CTL,2,1999,SALPUL,LIVE,STEM,8,1,NA,1,0
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,8,1,NA,1,
QHI,HE,CTL,2,1999,SENATR,LIVE,LEAF,8,2,NA,1,1.5
QHI,HE,CTL,2,1999,XXXothermoss,LIVE,LEAF,8,2,NA,1,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,8,3,NA,1,0
QHI,HE,CTL,2,1999,ARCLAT,LIVE,LEAF,8,4,NA,1,3.5
QHI,HE,CTL,2,1999,SALPUL,LIVE,LEAF,8,4,NA,1,
QHI,HE,CTL,2,1999,SALPUL,LIVE,STEM,8,4,NA,1,
QHI,HE,CTL,2,1999,THASUB,LIVE,LEAF,8,4,NA,1,
QHI,HE,CTL,2,1999,XXXothermoss,LIVE,LEAF,8,4,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,8,5,NA,3,17
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,8,5,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,8,6,NA,1,3.5
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,8,6,NA,2,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,8,7,NA,3,5
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,8,7,NA,3,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,8,8,NA,1,3.5
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,8,8,NA,1,
QHI,HE,CTL,2,1999,SAUANG,LIVE,LEAF,8,9,NA,1,7.5
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,8,9,NA,2,
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,8,9,NA,2,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,8,9,NA,1,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,9,1,NA,1,0
QHI,HE,CTL,2,1999,XXXpeltigera,LIVE,LEAF,9,1,NA,1,
QHI,HE,CTL,2,1999,XXXotherlichen,LIVE,LEAF,9,2,NA,1,0
QHI,HE,CTL,2,1999,SALPUL,LIVE,STEM,9,2,NA,1,
QHI,HE,CTL,2,1999,XXXothermoss,LIVE,LEAF,9,2,NA,1,
QHI,HE,CTL,2,1999,XXXothermoss,LIVE,LEAF,9,3,NA,1,0
QHI,HE,CTL,2,1999,CETCUC,LIVE,LEAF,9,4,NA,1,0
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,9,4,NA,1,
QHI,HE,CTL,2,1999,THASUB,LIVE,LEAF,9,4,NA,1,
QHI,HE,CTL,2,1999,XXXpeltigera,LIVE,LEAF,9,4,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,9,5,NA,5,4
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,9,5,NA,1,
QHI,HE,CTL,2,1999,SALPUL,LIVE,LEAF,9,5,NA,1,
QHI,HE,CTL,2,1999,SAUANG,LIVE,LEAF,9,5,NA,1,
QHI,HE,CTL,2,1999,POLBIS,LIVE,LEAF,9,6,NA,1,7.5
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,9,6,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,9,6,NA,1,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,9,6,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,9,7,NA,3,2
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,9,7,NA,4,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,9,8,NA,2,6
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,9,8,NA,2,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,9,8,NA,1,
QHI,HE,CTL,2,1999,XXXothermoss,LIVE,LEAF,9,8,NA,1,
QHI,HE,CTL,2,1999,SALPUL,LIVE,LEAF,9,9,NA,1,6.5
QHI,HE,CTL,2,1999,CETCUC,LIVE,LEAF,9,9,NA,1,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,9,9,NA,1,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,10,1,NA,1,0
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,10,2,NA,1,31
QHI,HE,CTL,2,1999,XXXotherlichen,LIVE,LEAF,10,2,NA,1,
QHI,HE,CTL,2,1999,SALPUL,LIVE,STEM,10,2,NA,3,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,10,2,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,10,3,NA,2,4
QHI,HE,CTL,2,1999,XXXotherlichen,LIVE,LEAF,10,3,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,10,3,NA,1,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,10,3,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,10,4,NA,3,16
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,10,4,NA,2,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,10,4,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,10,5,NA,3,15
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,10,5,NA,1,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,10,6,NA,1,9
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,10,6,NA,3,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,10,7,NA,2,9
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,10,7,NA,2,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,10,8,NA,2,4.5
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,10,8,NA,3,
QHI,HE,CTL,2,1999,ERIVAG,LIVE,LEAF,10,9,NA,3,9
QHI,HE,CTL,2,1999,ERIVAG,STANDINGDEAD,LEAF,10,9,NA,2,
QHI,HE,CTL,2,1999,XXXlitter,LITTER,NA,10,9,NA,1,
QHI,HE,CTL,3,1999,SALPUL,LIVE,LEAF,1,1,NA,1,5.5
QHI,HE,CTL,3,1999,PYRGRA,LIVE,LEAF,1,1,NA,1,
QHI,HE,CTL,3,1999,SALPUL,LIVE,LEAF,1,2,NA,1,8
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,1,2,NA,3,
QHI,HE,CTL,3,1999,XXXothermoss,LIVE,LEAF,1,2,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,LIVE,LEAF,1,3,NA,1,3.5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,1,3,NA,4,
QHI,HE,CTL,3,1999,SALPUL,LIVE,LEAF,1,3,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,1,4,NA,2,0
QHI,HE,CTL,3,1999,PYRGRA,LIVE,LEAF,1,4,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,1,5,NA,2,1.5
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,1,5,NA,1,
QHI,HE,CTL,3,1999,SALPUL,LIVE,LEAF,1,6,NA,1,6
QHI,HE,CTL,3,1999,SALPHL,STANDINGDEAD,LEAF,1,6,NA,1,
QHI,HE,CTL,3,1999,XXXcrustous,LIVE,LEAF,1,6,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,LIVE,LEAF,1,7,NA,1,1
QHI,HE,CTL,3,1999,XXXotherlichen,LIVE,LEAF,1,7,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,LIVE,LEAF,1,8,NA,1,2
QHI,HE,CTL,3,1999,XXXotherlichen,LIVE,LEAF,1,8,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,LIVE,LEAF,1,9,NA,1,2
QHI,HE,CTL,3,1999,XXXotherlichen,LIVE,LEAF,1,9,NA,1,
QHI,HE,CTL,3,1999,PYRGRA,LIVE,LEAF,1,9,NA,1,
QHI,HE,CTL,3,1999,SALPUL,LIVE,LEAF,1,10,NA,1,6.5
QHI,HE,CTL,3,1999,XXXothermoss,LIVE,LEAF,1,10,NA,1,
QHI,HE,CTL,3,1999,XXXothermoss,STANDINGDEAD,LEAF,1,10,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,LIVE,LEAF,1,10,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,STANDINGDEAD,LEAF,1,10,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,2,1,NA,2,9.5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,2,1,NA,1,
QHI,HE,CTL,3,1999,SALPUL,LIVE,LEAF,2,1,NA,2,
QHI,HE,CTL,3,1999,XXXothermoss,LIVE,LEAF,2,1,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,2,2,NA,2,20
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,2,2,NA,1,
QHI,HE,CTL,3,1999,SALPUL,LIVE,LEAF,2,2,NA,2,
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,2,2,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,2,3,NA,2,11
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,2,3,NA,1,
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,2,4,NA,1,0
QHI,HE,CTL,3,1999,SALRET,LIVE,LEAF,2,5,NA,1,0.5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,2,5,NA,1,
QHI,HE,CTL,3,1999,XXXbareground,NA,NA,2,6,NA,1,0
QHI,HE,CTL,3,1999,PYRGRA,LIVE,LEAF,2,7,NA,2,1
QHI,HE,CTL,3,1999,XXXbareground,NA,NA,2,7,NA,1,
QHI,HE,CTL,3,1999,SALPUL,LIVE,LEAF,2,8,NA,3,3
QHI,HE,CTL,3,1999,XXXcarex,STANDINGDEAD,LEAF,2,8,NA,1,
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,2,8,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,LIVE,LEAF,2,9,NA,1,2
QHI,HE,CTL,3,1999,PYRGRA,LIVE,LEAF,2,9,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,STANDINGDEAD,LEAF,2,9,NA,1,
QHI,HE,CTL,3,1999,XXXcrustous,LIVE,LEAF,2,9,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,LIVE,LEAF,2,10,NA,1,3.5
QHI,HE,CTL,3,1999,PYRGRA,LIVE,LEAF,2,10,NA,1,
QHI,HE,CTL,3,1999,THASUB,LIVE,LEAF,2,10,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,STANDINGDEAD,LEAF,2,10,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,3,1,NA,4,4
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,3,2,NA,3,4
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,3,2,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,3,3,NA,2,8
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,3,3,NA,3,
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,3,4,NA,2,0
QHI,HE,CTL,3,1999,SALRET,LIVE,LEAF,3,5,NA,1,2.5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,3,5,NA,1,
QHI,HE,CTL,3,1999,PYRGRA,LIVE,LEAF,3,6,NA,1,0.5
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,3,6,NA,1,
QHI,HE,CTL,3,1999,XXXbareground,NA,NA,3,7,NA,1,0
QHI,HE,CTL,3,1999,XXXotherlichen,LIVE,LEAF,3,8,NA,1,0
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,3,8,NA,1,
QHI,HE,CTL,3,1999,XXXbareground,NA,NA,3,8,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,LIVE,LEAF,3,8,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,STANDINGDEAD,LEAF,3,8,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,3,9,NA,1,0
QHI,HE,CTL,3,1999,PYRGRA,LIVE,LEAF,3,9,NA,1,
QHI,HE,CTL,3,1999,SALPUL,STANDINGDEAD,LEAF,3,9,NA,1,
QHI,HE,CTL,3,1999,SALPUL,LIVE,LEAF,3,10,NA,1,8
QHI,HE,CTL,3,1999,XXXotherlichen,LIVE,LEAF,3,10,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,STANDINGDEAD,LEAF,3,10,NA,1,
QHI,HE,CTL,3,1999,SALPUL,LIVE,LEAF,4,1,NA,1,10
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,4,1,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,4,1,NA,2,
QHI,HE,CTL,3,1999,SALARC,LIVE,LEAF,4,1,NA,2,
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,4,1,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,4,2,NA,2,7
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,4,2,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,4,3,NA,2,7.5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,4,3,NA,3,
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,4,4,NA,2,0
QHI,HE,CTL,3,1999,SALRET,LIVE,LEAF,4,5,NA,1,2
QHI,HE,CTL,3,1999,PYRGRA,LIVE,LEAF,4,5,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,STANDINGDEAD,LEAF,4,5,NA,1,
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,4,5,NA,1,
QHI,HE,CTL,3,1999,PYRGRA,LIVE,LEAF,4,6,NA,1,0
QHI,HE,CTL,3,1999,XXXcarex,STANDINGDEAD,LEAF,4,7,NA,1,0
QHI,HE,CTL,3,1999,XXXcrustous,LIVE,LEAF,4,7,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,4,8,NA,2,9
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,4,8,NA,3,
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,4,8,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,4,9,NA,3,5.5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,4,9,NA,2,
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,4,9,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,4,10,NA,2,15
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,4,10,NA,4,
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,5,1,NA,1,0
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,5,2,NA,3,3.5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,5,2,NA,3,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,5,3,NA,4,21
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,5,3,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,5,4,NA,4,8
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,5,4,NA,3,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,5,5,NA,1,16
QHI,HE,CTL,3,1999,PYRGRA,LIVE,LEAF,5,5,NA,2,
QHI,HE,CTL,3,1999,XXXothermoss,LIVE,LEAF,5,5,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,5,6,NA,1,7.5
QHI,HE,CTL,3,1999,XXXotherlichen,LIVE,LEAF,5,6,NA,1,
QHI,HE,CTL,3,1999,SALRET,LIVE,LEAF,5,6,NA,1,
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,5,6,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,5,7,NA,1,6
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,5,7,NA,2,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,5,8,NA,5,6
QHI,HE,CTL,3,1999,CETISL,LIVE,LEAF,5,8,NA,4,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,5,9,NA,5,10
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,5,9,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,5,10,NA,4,9.5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,5,10,NA,3,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,6,1,NA,1,1.5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,6,1,NA,2,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,6,2,NA,1,0.5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,6,2,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,6,3,NA,4,19.5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,6,3,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,6,4,NA,2,8.5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,6,4,NA,4,
QHI,HE,CTL,3,1999,POLBIS,LIVE,LEAF,6,5,NA,1,4
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,6,5,NA,1,
QHI,HE,CTL,3,1999,XXXothermoss,LIVE,LEAF,6,5,NA,1,
QHI,HE,CTL,3,1999,PYRGRA,LIVE,LEAF,6,6,NA,1,0
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,6,7,NA,4,11
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,6,7,NA,4,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,6,8,NA,2,10
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,6,8,NA,2,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,6,9,NA,5,0
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,6,9,NA,3,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,6,10,NA,2,10
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,6,10,NA,4,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,7,1,NA,4,6
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,7,1,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,7,2,NA,5,18
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,7,2,NA,3,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,7,3,NA,3,12.5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,7,3,NA,3,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,7,4,NA,1,26
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,7,4,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,LIVE,LEAF,7,5,NA,1,5
QHI,HE,CTL,3,1999,XXXotherlichen,LIVE,LEAF,7,5,NA,1,
QHI,HE,CTL,3,1999,XXXothermoss,LIVE,LEAF,7,5,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,LIVE,LEAF,7,6,NA,1,3
QHI,HE,CTL,3,1999,XXXcarex,STANDINGDEAD,LEAF,7,6,NA,2,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,7,7,NA,1,2
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,7,7,NA,2,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,7,8,NA,3,0
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,7,8,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,7,9,NA,2,4
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,7,9,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,7,10,NA,1,1
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,7,10,NA,1,
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,8,1,NA,1,0
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,8,2,NA,1,2
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,8,2,NA,1,
QHI,HE,CTL,3,1999,ERIVAG,LIVE,LEAF,8,3,NA,1,5
QHI,HE,CTL,3,1999,ERIVAG,STANDINGDEAD,LEAF,8,3,NA,2,
QHI,HE,CTL,3,1999,PYRGRA,LIVE,LEAF,8,3,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,STANDINGDEAD,LEAF,8,3,NA,1,
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,8,3,NA,1,
QHI,HE,CTL,3,1999,THASUB,LIVE,LEAF,8,4,NA,1,0
QHI,HE,CTL,3,1999,XXXcarex,STANDINGDEAD,LEAF,8,4,NA,1,
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,8,4,NA,1,
QHI,HE,CTL,3,1999,CETCUC,LIVE,LEAF,8,5,NA,1,0
QHI,HE,CTL,3,1999,XXXcarex,STANDINGDEAD,LEAF,8,5,NA,1,
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,8,5,NA,1,
QHI,HE,CTL,3,1999,XXXcarex,LIVE,LEAF,8,6,NA,1,3.5
QHI,HE,CTL,3,1999,XXXcarex,STANDINGDEAD,LEAF,8,6,NA,1,
QHI,HE,CTL,3,1999,XXXothermoss,LIVE,LEAF,8,6,NA,1,
QHI,HE,CTL,3,1999,XXXlitter,LITTER,NA,8,7,NA,1,0
