"","IndivUN","Year","Site","Plot","Indiv","rw","Sp","ptsep","ptoct","ptnov","ptdec","tjan","tfeb","tmar","tapr","tmay","tjun","tjul","taug","Ice","IceLag","nrw","cambial","L","keep"
"384","HH-289",2007,"Herschel Island","HH","289",0.1225,"Salix pulchra",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,-0.854318025849669,9,5,"yes"
"385","HH-290",2003,"Herschel Island","HH","290",0.17439158,"Salix pulchra",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,1.09092515313909,6,6,"yes"
"386","HH-290",2005,"Herschel Island","HH","290",0.11605332,"Salix pulchra",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,-0.0399011706300737,8,6,"yes"
"387","HH-290",2008,"Herschel Island","HH","290",0.06974607,"Salix pulchra",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,-0.937518913794847,11,6,"yes"
"388","HH-290",2006,"Herschel Island","HH","290",0.10639894,"Salix pulchra",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,-0.227041257490233,9,6,"yes"
"389","HH-290",2004,"Herschel Island","HH","290",0.17433877,"Salix pulchra",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,1.08990148636949,7,6,"yes"
"390","HH-290",2007,"Herschel Island","HH","290",0.05856008,"Salix pulchra",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,-1.15434766304823,10,6,"yes"
"391","HK-292",1974,"Herschel Island","HK","292",0.20690871,"Salix pulchra",3.4,-9.6,-19.3,-23.7,-26,-34.4,-28.7,-21.5,-5.9,3,8.4,6.7,0.469,0.0508,0.617502668055659,6,35,"yes"
"392","HK-292",1995,"Herschel Island","HK","292",0.10935111,"Salix pulchra",-0.6,-7.5,-22.2,-26.8,-25.7,-26.8,-26.1,-11.4,0.5,7.9,10.6,7.8,0.0011,0.1138,-1.55223876133976,27,35,"yes"
"393","HK-292",1975,"Herschel Island","HK","292",0.26794753,"Salix pulchra",0.9,-14.8,-24.5,-33.5,-35.2,-29.1,-22.1,-17.3,-4.1,6,10.4,6.4,0.132,0.469,1.97504381867242,7,35,"yes"
"394","HK-292",2005,"Herschel Island","HK","292",0.13267685,"Salix pulchra",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,-1.03345986098442,37,35,"yes"
"395","HK-292",2001,"Herschel Island","HK","292",0.16563147,"Salix pulchra",2.1,-7.9,-17.5,-22.6,-23.5,-22.3,-24.4,-14.8,-6.7,6.4,9.5,8.2,0.1062,0.072,-0.300528707450687,33,35,"yes"
"396","HK-292",1977,"Herschel Island","HK","292",0.18231404,"Salix pulchra",3.3,-10.3,-15.3,-30.6,-26.9,-27,-30.3,-17.1,-3.1,5.8,9.2,10.4,0,0.0055,0.0705019788083974,9,35,"yes"
"397","HK-292",1990,"Herschel Island","HK","292",0.10171892,"Salix pulchra",2.7,-9.1,-27.7,-25.6,-34,-33.5,-19.3,-9.1,-1.3,8.5,13,7.7,0.1537,0.0717,-1.72198339261418,22,35,"yes"
"398","HK-292",1980,"Herschel Island","HK","292",0.24209327,"Salix pulchra",3.2,-6.5,-12,-26.6,-29,-22.5,-23.9,-18.8,-5.1,8.5,8.6,7.2,0.1173,0.003,1.40002906791635,12,35,"yes"
"399","HK-292",1999,"Herschel Island","HK","292",0.15079629,"Salix pulchra",4.3,-6,-15.1,-19.6,-28.8,-26.8,-25.5,-16.8,-2.6,6.4,8.2,11.1,0.052,0,-0.630472296248877,31,35,"yes"
"400","HK-292",1985,"Herschel Island","HK","292",0.22820046,"Salix pulchra",2.2,-9.4,-26.3,-28,-24.7,-30.1,-22.2,-22.4,-2.1,6.5,7.1,7.5,0.384,0.2095,1.09104437141173,17,35,"yes"
"401","HK-292",1988,"Herschel Island","HK","292",0.14142867,"Salix pulchra",1.6,-6,-22,-23.8,-26.1,-24.8,-20.7,-13.6,-3.8,6.9,11.7,7.2,0.0766,0.0061,-0.838813965261165,20,35,"yes"
"402","HK-292",1979,"Herschel Island","HK","292",0.15617055,"Salix pulchra",4.2,-14.1,-15.1,-23.5,-20.3,-28.6,-28.6,-15.8,-1.2,6.4,12.8,11,0.003,0,-0.510945426232163,11,35,"yes"
"403","HK-292",1998,"Herschel Island","HK","292",0.12825429,"Salix pulchra",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,-1.13182033373065,30,35,"yes"
"404","HK-292",2004,"Herschel Island","HK","292",0.20858817,"Salix pulchra",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,0.654854898338205,36,35,"yes"
"405","HK-292",1986,"Herschel Island","HK","292",0.13138927,"Salix pulchra",1.1,-11.8,-18.8,-21.3,-30.3,-23.6,-26.6,-20.1,-5.5,5.7,9.9,6.7,0.0962,0.384,-1.06209643742399,18,35,"yes"
"406","HK-292",1993,"Herschel Island","HK","292",0.22659564,"Salix pulchra",-2.8,-11.9,-18.5,-24.7,-24.4,-21.8,-20.8,-13.8,-2.6,6.9,11.9,7.4,0,0.2047,1.05535218094453,25,35,"yes"
"407","HK-292",1984,"Herschel Island","HK","292",0.18789356,"Salix pulchra",-1.4,-14.3,-17.2,-20.4,-27,-34.2,-27.1,-18.6,-3,7.6,9.3,6.5,0.2095,0.2279,0.194593958317326,16,35,"yes"
"408","HK-292",2000,"Herschel Island","HK","292",0.13387113,"Salix pulchra",2.2,-9.9,-19.2,-27.1,-25.1,-24.9,-24.6,-16.8,-7.3,7.5,11.1,7.4,0.072,0.052,-1.00689833431404,32,35,"yes"
"409","HK-292",1991,"Herschel Island","HK","292",0.17359955,"Salix pulchra",1.4,-8.8,-24.6,-28.3,-25.5,-28.3,-25.5,-14.8,0.7,7,7.5,5.1,0.3785,0.1537,-0.123313674600995,23,35,"yes"
"410","HK-292",2002,"Herschel Island","HK","292",0.15019916,"Salix pulchra",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,-0.643752837177876,34,35,"yes"
"411","HK-292",1997,"Herschel Island","HK","292",0.1497513,"Salix pulchra",-1.4,-14.3,-18.3,-21.9,-28.4,-26.3,-26.5,-14.3,-3.2,6.8,10.3,9.8,7e-04,0.4155,-0.653713520882365,29,35,"yes"
"412","HK-292",2003,"Herschel Island","HK","292",0.19239077,"Salix pulchra",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,0.294614693285093,35,35,"yes"
"413","HK-292",1994,"Herschel Island","HK","292",0.16652718,"Salix pulchra",1.9,-6.4,-18.6,-21.7,-30,-30,-24.1,-14.9,-0.9,5.9,13.1,10.5,0.1138,0,-0.280607562447901,26,35,"yes"
"414","HK-292",1976,"Herschel Island","HK","292",0.1760814,"Salix pulchra",-1.8,-11.6,-25.2,-29.7,-30.7,-31.3,-26.5,-13.7,-3.5,5.3,9.8,9,0.0055,0.132,-0.0681157938972361,8,35,"yes"
"415","HK-292",1996,"Herschel Island","HK","292",0.13689415,"Salix pulchra",1.5,-9.5,-22.6,-24.6,-31.7,-25.2,-23.8,-18.2,-4.3,7.3,11.2,5.6,0.4155,0.0011,-0.939664497730415,28,35,"yes"
"416","HK-292",2008,"Herschel Island","HK","292",0.18272458,"Salix pulchra",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,0.0796326426052105,40,35,"yes"
"417","HK-292",1992,"Herschel Island","HK","292",0.15012451,"Salix pulchra",2,-8.5,-23.6,-28.9,-29.3,-29.4,-19.7,-16,-4.3,7.1,10.9,9.7,0.2047,0.3785,-0.645413099399419,24,35,"yes"
"418","HK-292",1983,"Herschel Island","HK","292",0.18369493,"Salix pulchra",2.3,-13.6,-27,-27.3,-31.9,-30.3,-27.5,-17.7,-8.3,7.5,9.6,8.5,0.2279,0,0.101213827423347,15,35,"yes"
"419","HK-292",1989,"Herschel Island","HK","292",0.11640481,"Salix pulchra",1.1,-12.8,-29,-22.3,-32.5,-18.4,-22.3,-11.7,-4.3,7.1,13.1,11.5,0.0717,0.0766,-1.39536010585289,21,35,"yes"
"420","HK-292",1978,"Herschel Island","HK","292",0.22911483,"Salix pulchra",3.5,-6.2,-21.6,-23,-22.4,-25.3,-21.8,-16.1,-7.2,4.2,11.3,7.1,0,0,1.11138052636835,10,35,"yes"
"421","HK-292",2006,"Herschel Island","HK","292",0.25173147,"Salix pulchra",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,1.61438860366547,38,35,"yes"
"422","HK-292",1982,"Herschel Island","HK","292",0.19884733,"Salix pulchra",-0.5,-8.4,-20.4,-22.6,-31.1,-23.4,-25.6,-16.1,-5.6,6.6,11.8,6.6,0,0.0603,0.438212585436779,14,35,"yes"
"423","HK-292",2007,"Herschel Island","HK","292",0.16915832,"Salix pulchra",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,-0.222089379707248,39,35,"yes"
"424","HK-292",1981,"Herschel Island","HK","292",0.25916772,"Salix pulchra",-2.3,-7,-20.5,-27.5,-17.1,-26.2,-22.9,-15.3,-0.3,6.4,10.1,5.4,0.0603,0.1173,1.77977540801841,13,35,"yes"
"425","HK-292",1987,"Herschel Island","HK","292",0.2314474,"Salix pulchra",4.2,-9.4,-22.4,-23.3,-25.2,-28.6,-23.2,-20.3,-5.4,7,11.9,9.1,0.0061,0.0962,1.16325832744141,19,35,"yes"
"426","HK-293",1995,"Herschel Island","HK","293",0.35734224,"Salix pulchra",-0.6,-7.5,-22.2,-26.8,-25.7,-26.8,-26.1,-11.4,0.5,7.9,10.6,7.8,0.0011,0.1138,0.172570565271086,27,35,"yes"
"427","HK-293",1992,"Herschel Island","HK","293",0.33688045,"Salix pulchra",2,-8.5,-23.6,-28.9,-29.3,-29.4,-19.7,-16,-4.3,7.1,10.9,9.7,0.2047,0.3785,0.0392099512727169,24,35,"yes"
"428","HK-293",1975,"Herschel Island","HK","293",0.32499854,"Salix pulchra",0.9,-14.8,-24.5,-33.5,-35.2,-29.1,-22.1,-17.3,-4.1,6,10.4,6.4,0.132,0.469,-0.038230918420177,7,35,"yes"
"429","HK-293",1985,"Herschel Island","HK","293",0.21895657,"Salix pulchra",2.2,-9.4,-26.3,-28,-24.7,-30.1,-22.2,-22.4,-2.1,6.5,7.1,7.5,0.384,0.2095,-0.729364110032281,17,35,"yes"
"430","HK-293",2004,"Herschel Island","HK","293",0.47,"Salix pulchra",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,0.906822458447631,36,35,"yes"
"431","HK-293",1974,"Herschel Island","HK","293",0.37479682,"Salix pulchra",3.4,-9.6,-19.3,-23.7,-26,-34.4,-28.7,-21.5,-5.9,3,8.4,6.7,0.469,0.0508,0.286331556166,6,35,"yes"
"432","HK-293",1981,"Herschel Island","HK","293",0.23447478,"Salix pulchra",-2.3,-7,-20.5,-27.5,-17.1,-26.2,-22.9,-15.3,-0.3,6.4,10.1,5.4,0.0603,0.1173,-0.628223495562304,13,35,"yes"
"433","HK-293",1998,"Herschel Island","HK","293",0.35054142,"Salix pulchra",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,0.128245922564246,30,35,"yes"
"434","HK-293",1989,"Herschel Island","HK","293",0.28426839,"Salix pulchra",1.1,-12.8,-29,-22.3,-32.5,-18.4,-22.3,-11.7,-4.3,7.1,13.1,11.5,0.0717,0.0766,-0.303691457906003,21,35,"yes"
"435","HK-293",2008,"Herschel Island","HK","293",0.42445885,"Salix pulchra",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,0.610006015399793,40,35,"yes"
"436","HK-293",1984,"Herschel Island","HK","293",0.21326287,"Salix pulchra",-1.4,-14.3,-17.2,-20.4,-27,-34.2,-27.1,-18.6,-3,7.6,9.3,6.5,0.2095,0.2279,-0.766473049568974,16,35,"yes"
"437","HK-293",1997,"Herschel Island","HK","293",0.20485171,"Salix pulchra",-1.4,-14.3,-18.3,-21.9,-28.4,-26.3,-26.5,-14.3,-3.2,6.8,10.3,9.8,7e-04,0.4155,-0.821293153872582,29,35,"yes"
"438","HK-293",1977,"Herschel Island","HK","293",0.22,"Salix pulchra",3.3,-10.3,-15.3,-30.6,-26.9,-27,-30.3,-17.1,-3.1,5.8,9.2,10.4,0,0.0055,-0.72256350923126,9,35,"yes"
"439","HK-293",1994,"Herschel Island","HK","293",0.34729312,"Salix pulchra",1.9,-6.4,-18.6,-21.7,-30,-30,-24.1,-14.9,-0.9,5.9,13.1,10.5,0.1138,0,0.107074984809001,26,35,"yes"
"440","HK-293",1980,"Herschel Island","HK","293",0.37542001,"Salix pulchra",3.2,-6.5,-12,-26.6,-29,-22.5,-23.9,-18.8,-5.1,8.5,8.6,7.2,0.1173,0.003,0.290393224330792,12,35,"yes"
"441","HK-293",1986,"Herschel Island","HK","293",0.25541462,"Salix pulchra",1.1,-11.8,-18.8,-21.3,-30.3,-23.6,-26.6,-20.1,-5.5,5.7,9.9,6.7,0.0962,0.384,-0.491747169716539,18,35,"yes"
"442","HK-293",2000,"Herschel Island","HK","293",0.37113294,"Salix pulchra",2.2,-9.9,-19.2,-27.1,-25.1,-24.9,-24.6,-16.8,-7.3,7.5,11.1,7.4,0.072,0.052,0.262452057528963,32,35,"yes"
"443","HK-293",2006,"Herschel Island","HK","293",0.4391137,"Salix pulchra",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,0.705519643193549,38,35,"yes"
"444","HK-293",2003,"Herschel Island","HK","293",0.39,"Salix pulchra",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,0.385418948790386,35,35,"yes"
"445","HK-293",1987,"Herschel Island","HK","293",0.32540935,"Salix pulchra",4.2,-9.4,-22.4,-23.3,-25.2,-28.6,-23.2,-20.3,-5.4,7,11.9,9.1,0.0061,0.0962,-0.0355534462226484,19,35,"yes"
"446","HK-293",1996,"Herschel Island","HK","293",0.68156071,"Salix pulchra",1.5,-9.5,-22.6,-24.6,-31.7,-25.2,-23.8,-18.2,-4.3,7.3,11.2,5.6,0.4155,0.0011,2.28567866719236,28,35,"yes"
"447","HK-293",1983,"Herschel Island","HK","293",0.32845694,"Salix pulchra",2.3,-13.6,-27,-27.3,-31.9,-30.3,-27.5,-17.7,-8.3,7.5,9.6,8.5,0.2279,0,-0.0156906446976945,15,35,"yes"
"448","HK-293",1991,"Herschel Island","HK","293",0.15665522,"Salix pulchra",1.4,-8.8,-24.6,-28.3,-25.5,-28.3,-25.5,-14.8,0.7,7,7.5,5.1,0.3785,0.1537,-1.13541589186209,23,35,"yes"
"449","HK-293",1979,"Herschel Island","HK","293",1.01884786,"Salix pulchra",4.2,-14.1,-15.1,-23.5,-20.3,-28.6,-28.6,-15.8,-1.2,6.4,12.8,11,0.003,0,4.48396246434598,11,35,"yes"
"450","HK-293",2007,"Herschel Island","HK","293",0.22797192,"Salix pulchra",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,-0.670606170897425,39,35,"yes"
"451","HK-293",1976,"Herschel Island","HK","293",0.28588155,"Salix pulchra",-1.8,-11.6,-25.2,-29.7,-30.7,-31.3,-26.5,-13.7,-3.5,5.3,9.8,9,0.0055,0.132,-0.293177616835519,8,35,"yes"
"452","HK-293",2002,"Herschel Island","HK","293",0.2134697,"Salix pulchra",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,-0.765125025970193,34,35,"yes"
"453","HK-293",2005,"Herschel Island","HK","293",0.25193948,"Salix pulchra",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,-0.514396547123418,37,35,"yes"
"454","HK-293",1999,"Herschel Island","HK","293",0.36752635,"Salix pulchra",4.3,-6,-15.1,-19.6,-28.8,-26.8,-25.5,-16.8,-2.6,6.4,8.2,11.1,0.052,0,0.238945948980279,31,35,"yes"
"455","HK-293",1988,"Herschel Island","HK","293",0.33877206,"Salix pulchra",1.6,-6,-22,-23.8,-26.1,-24.8,-20.7,-13.6,-3.8,6.9,11.7,7.2,0.0766,0.0061,0.0515386024340011,20,35,"yes"
"456","HK-293",1993,"Herschel Island","HK","293",0.33066231,"Salix pulchra",-2.8,-11.9,-18.5,-24.7,-24.4,-21.8,-20.8,-13.8,-2.6,6.9,11.9,7.4,0,0.2047,-0.00131704897153422,25,35,"yes"
"457","HK-293",1978,"Herschel Island","HK","293",0.25999038,"Salix pulchra",3.5,-6.2,-21.6,-23,-22.4,-25.3,-21.8,-16.1,-7.2,4.2,11.3,7.1,0,0,-0.461924453174673,10,35,"yes"
"458","HK-293",2001,"Herschel Island","HK","293",0.18749869,"Salix pulchra",2.1,-7.9,-17.5,-22.6,-23.5,-22.3,-24.4,-14.8,-6.7,6.4,9.5,8.2,0.1062,0.072,-0.934392223011986,33,35,"yes"
"459","HK-293",1990,"Herschel Island","HK","293",0.4439379,"Salix pulchra",2.7,-9.1,-27.7,-25.6,-34,-33.5,-19.3,-9.1,-1.3,8.5,13,7.7,0.1537,0.0717,0.736961578334655,22,35,"yes"
"460","HK-293",1982,"Herschel Island","HK","293",0.32130091,"Salix pulchra",-0.5,-8.4,-20.4,-22.6,-31.1,-23.4,-25.6,-16.1,-5.6,6.6,11.8,6.6,0,0.0603,-0.062330384162851,14,35,"yes"
"461","HK-294",1997,"Herschel Island","HK","294",0.23333333,"Salix pulchra",-1.4,-14.3,-18.3,-21.9,-28.4,-26.3,-26.5,-14.3,-3.2,6.8,10.3,9.8,7e-04,0.4155,-1.37633445391004,6,12,"yes"
"462","HK-294",2001,"Herschel Island","HK","294",0.36,"Salix pulchra",2.1,-7.9,-17.5,-22.6,-23.5,-22.3,-24.4,-14.8,-6.7,6.4,9.5,8.2,0.1062,0.072,0.138336851692738,10,12,"yes"
"463","HK-294",2007,"Herschel Island","HK","294",0.37,"Salix pulchra",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,0.257916162146133,16,12,"yes"
"464","HK-294",2004,"Herschel Island","HK","294",0.425,"Salix pulchra",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,0.915602369639808,13,12,"yes"
"465","HK-294",2005,"Herschel Island","HK","294",0.2,"Salix pulchra",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,-1.77493211556159,14,12,"yes"
"466","HK-294",1999,"Herschel Island","HK","294",0.3925,"Salix pulchra",4.3,-6,-15.1,-19.6,-28.8,-26.8,-25.5,-16.8,-2.6,6.4,8.2,11.1,0.052,0,0.526969610666273,8,12,"yes"
"467","HK-294",1998,"Herschel Island","HK","294",0.2925,"Salix pulchra",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,-0.668823493867681,7,12,"yes"
"468","HK-294",2008,"Herschel Island","HK","294",0.36,"Salix pulchra",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,0.138336851692738,17,12,"yes"
"469","HK-294",2000,"Herschel Island","HK","294",0.355,"Salix pulchra",2.2,-9.9,-19.2,-27.1,-25.1,-24.9,-24.6,-16.8,-7.3,7.5,11.1,7.4,0.072,0.052,0.0785471964660399,9,12,"yes"
"470","HK-294",2003,"Herschel Island","HK","294",0.5,"Salix pulchra",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,1.81244719804027,12,12,"yes"
"471","HK-294",2002,"Herschel Island","HK","294",0.2275,"Salix pulchra",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,-1.44608901181475,11,12,"yes"
"472","HK-294",2006,"Herschel Island","HK","294",0.3475,"Salix pulchra",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,-0.0111372863740067,15,12,"yes"
"473","HK-295",1988,"Herschel Island","HK","295",0.62327692,"Salix pulchra",1.6,-6,-22,-23.8,-26.1,-24.8,-20.7,-13.6,-3.8,6.9,11.7,7.2,0.0766,0.0061,0.156693060781779,8,22,"yes"
"474","HK-295",1994,"Herschel Island","HK","295",0.46961021,"Salix pulchra",1.9,-6.4,-18.6,-21.7,-30,-30,-24.1,-14.9,-0.9,5.9,13.1,10.5,0.1138,0,-0.239765283965358,14,22,"yes"
"475","HK-295",1987,"Herschel Island","HK","295",0.40229885,"Salix pulchra",4.2,-9.4,-22.4,-23.3,-25.2,-28.6,-23.2,-20.3,-5.4,7,11.9,9.1,0.0061,0.0962,-0.413427818734786,7,22,"yes"
"476","HK-295",1989,"Herschel Island","HK","295",0.34690588,"Salix pulchra",1.1,-12.8,-29,-22.3,-32.5,-18.4,-22.3,-11.7,-4.3,7.1,13.1,11.5,0.0717,0.0766,-0.556341044356834,9,22,"yes"
"477","HK-295",2004,"Herschel Island","HK","295",0.32391738,"Salix pulchra",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,-0.615651110006184,24,22,"yes"
"478","HK-295",1995,"Herschel Island","HK","295",0.40883064,"Salix pulchra",-0.6,-7.5,-22.2,-26.8,-25.7,-26.8,-26.1,-11.4,0.5,7.9,10.6,7.8,0.0011,0.1138,-0.396575875645513,15,22,"yes"
"479","HK-295",1996,"Herschel Island","HK","295",0.48916317,"Salix pulchra",1.5,-9.5,-22.6,-24.6,-31.7,-25.2,-23.8,-18.2,-4.3,7.3,11.2,5.6,0.4155,0.0011,-0.189318872009854,16,22,"yes"
"480","HK-295",1992,"Herschel Island","HK","295",0.68511685,"Salix pulchra",2,-8.5,-23.6,-28.9,-29.3,-29.4,-19.7,-16,-4.3,7.1,10.9,9.7,0.2047,0.3785,0.316239369068582,12,22,"yes"
"481","HK-295",2000,"Herschel Island","HK","295",0.33952581,"Salix pulchra",2.2,-9.9,-19.2,-27.1,-25.1,-24.9,-24.6,-16.8,-7.3,7.5,11.1,7.4,0.072,0.052,-0.575381540091519,20,22,"yes"
"482","HK-295",2001,"Herschel Island","HK","295",0.29460915,"Salix pulchra",2.1,-7.9,-17.5,-22.6,-23.5,-22.3,-24.4,-14.8,-6.7,6.4,9.5,8.2,0.1062,0.072,-0.691266006383339,21,22,"yes"
"483","HK-295",2006,"Herschel Island","HK","295",0.54324129,"Salix pulchra",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,-0.0497979442680091,26,22,"yes"
"484","HK-295",2005,"Herschel Island","HK","295",0.39988124,"Salix pulchra",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,-0.419665224734069,25,22,"yes"
"485","HK-295",1991,"Herschel Island","HK","295",0.44076855,"Salix pulchra",1.4,-8.8,-24.6,-28.3,-25.5,-28.3,-25.5,-14.8,0.7,7,7.5,5.1,0.3785,0.1537,-0.314176435107721,11,22,"yes"
"486","HK-295",2003,"Herschel Island","HK","295",0.28243627,"Salix pulchra",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,-0.722671896804274,23,22,"yes"
"487","HK-295",1997,"Herschel Island","HK","295",0.35466768,"Salix pulchra",-1.4,-14.3,-18.3,-21.9,-28.4,-26.3,-26.5,-14.3,-3.2,6.8,10.3,9.8,7e-04,0.4155,-0.536315689611761,17,22,"yes"
"488","HK-295",2007,"Herschel Island","HK","295",0.35712771,"Salix pulchra",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,-0.529968840500276,27,22,"yes"
"489","HK-295",1986,"Herschel Island","HK","295",0.74733851,"Salix pulchra",1.1,-11.8,-18.8,-21.3,-30.3,-23.6,-26.6,-20.1,-5.5,5.7,9.9,6.7,0.0962,0.384,0.476770536365774,6,22,"yes"
"490","HK-295",1998,"Herschel Island","HK","295",0.28684735,"Salix pulchra",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,-0.711291361128413,18,22,"yes"
"491","HK-295",1993,"Herschel Island","HK","295",0.63701913,"Salix pulchra",-2.8,-11.9,-18.5,-24.7,-24.4,-21.8,-20.8,-13.8,-2.6,6.9,11.9,7.4,0,0.2047,0.192147804556586,13,22,"yes"
"492","HK-295",2002,"Herschel Island","HK","295",0.29999576,"Salix pulchra",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,-0.677368614525347,22,22,"yes"
"493","HK-295",1990,"Herschel Island","HK","295",0.29787505,"Salix pulchra",2.7,-9.1,-27.7,-25.6,-34,-33.5,-19.3,-9.1,-1.3,8.5,13,7.7,0.1537,0.0717,-0.68284002193876,10,22,"yes"
"494","HK-295",1999,"Herschel Island","HK","295",0.17266828,"Salix pulchra",4.3,-6,-15.1,-19.6,-28.8,-26.8,-25.5,-16.8,-2.6,6.4,8.2,11.1,0.052,0,-1.00587204875404,19,22,"yes"
"495","HK-296",1999,"Herschel Island","HK","296",0.5175,"Salix pulchra",4.3,-6,-15.1,-19.6,-28.8,-26.8,-25.5,-16.8,-2.6,6.4,8.2,11.1,0.052,0,1.88614591119879,21,25,"yes"
"496","HK-296",1998,"Herschel Island","HK","296",0.3675,"Salix pulchra",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,0.347830260923384,20,25,"yes"
"497","HK-296",2004,"Herschel Island","HK","296",0.55,"Salix pulchra",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,2.21944763542513,26,25,"yes"
"498","HK-296",1991,"Herschel Island","HK","296",0.215,"Salix pulchra",1.4,-8.8,-24.6,-28.3,-25.5,-28.3,-25.5,-14.8,0.7,7,7.5,5.1,0.3785,0.1537,-1.21612398352328,13,25,"yes"
"499","HK-296",2003,"Herschel Island","HK","296",0.3875,"Salix pulchra",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,0.552939014293439,25,25,"yes"
